Method,Similarity_measure,Number_of_neighbors,Train_percentage,Test_percentage,Error_measure,Error_value,Time
Item_based,mean_squared_difference,100,70,20,RMSE,0.43234482884936803,494.05654525756836
Item_based,mean_squared_difference,100,70,20,MAE,0.20514040267651126,494.05654525756836
Item_based,mean_squared_difference,100,70,20,Zero-one,0.05194567772264299,494.05654525756836
Item_based,mean_absolute_difference,10,70,20,RMSE,3.1922737557488876,61.43718242645264
Item_based,mean_absolute_difference,10,70,20,MAE,2.6071660757539235,61.43718242645264
Item_based,mean_absolute_difference,10,70,20,Zero-one,0.14651344998694177,61.43718242645264
Item_based,mean_absolute_difference,25,70,20,RMSE,2.7270996806490992,133.43830633163452
Item_based,mean_absolute_difference,25,70,20,MAE,1.929840939829067,133.43830633163452
Item_based,mean_absolute_difference,25,70,20,Zero-one,0.16231392008357273,133.43830633163452
Item_based,mean_absolute_difference,50,70,20,RMSE,1.511138090903823,253.80316758155823
Item_based,mean_absolute_difference,50,70,20,MAE,0.6613615718726141,253.80316758155823
Item_based,mean_absolute_difference,50,70,20,Zero-one,0.09584747975972839,253.80316758155823
Item_based,mean_absolute_difference,100,70,20,RMSE,0.46307874127168075,494.6807007789612
Item_based,mean_absolute_difference,100,70,20,MAE,0.23056607968394952,494.6807007789612
Item_based,mean_absolute_difference,100,70,20,Zero-one,0.055758683729433274,494.6807007789612
Item_based,pearson_correlation,10,70,30,RMSE,3.0399355839493785,63.35203146934509
Item_based,pearson_correlation,10,70,30,MAE,2.421461827127557,63.35203146934509
Item_based,pearson_correlation,10,70,30,Zero-one,0.19166821907600595,63.35203146934509
Item_based,pearson_correlation,25,70,30,RMSE,2.262435104586779,135.8242712020874
Item_based,pearson_correlation,25,70,30,MAE,1.4146794502080484,135.8242712020874
Item_based,pearson_correlation,25,70,30,Zero-one,0.19219215722801788,135.8242712020874
Item_based,pearson_correlation,50,70,30,RMSE,1.1622926397973983,254.72228240966797
Item_based,pearson_correlation,50,70,30,MAE,0.5164695090760215,254.72228240966797
Item_based,pearson_correlation,50,70,30,Zero-one,0.1330570044709389,254.72228240966797
Item_based,pearson_correlation,100,70,30,RMSE,0.6010529411590337,495.32042050361633
Item_based,pearson_correlation,100,70,30,MAE,0.35297130756972006,495.32042050361633
Item_based,pearson_correlation,100,70,30,Zero-one,0.13750465722801788,495.32042050361633
Item_based,cosine_similarity,10,70,30,RMSE,3.5499595434641154,62.13697385787964
Item_based,cosine_similarity,10,70,30,MAE,3.235299846303829,62.13697385787964
Item_based,cosine_similarity,10,70,30,Zero-one,0.1438617734724292,62.13697385787964
Item_based,cosine_similarity,25,70,30,RMSE,3.296988101445633,134.2437093257904
Item_based,cosine_similarity,25,70,30,MAE,2.834021186755922,134.2437093257904
Item_based,cosine_similarity,25,70,30,Zero-one,0.19144700074515647,134.2437093257904
Item_based,cosine_similarity,50,70,30,RMSE,2.8232110258730825,253.5828676223755
Item_based,cosine_similarity,50,70,30,MAE,2.151674955281122,253.5828676223755
Item_based,cosine_similarity,50,70,30,Zero-one,0.2238496646795827,253.5828676223755
Item_based,cosine_similarity,100,70,30,RMSE,2.1211360608937064,490.71270966529846
Item_based,cosine_similarity,100,70,30,MAE,1.3034694200760144,490.71270966529846
Item_based,cosine_similarity,100,70,30,Zero-one,0.21884314456035767,490.71270966529846
Item_based,mean_squared_difference,10,70,30,RMSE,3.2596197484217595,61.220479011535645
Item_based,mean_squared_difference,10,70,30,MAE,2.7271428849651516,61.220479011535645
Item_based,mean_squared_difference,10,70,30,Zero-one,0.14028735096870343,61.220479011535645
Item_based,mean_squared_difference,25,70,30,RMSE,2.47170674994064,133.77410101890564
Item_based,mean_squared_difference,25,70,30,MAE,1.6062870200493178,133.77410101890564
Item_based,mean_squared_difference,25,70,30,Zero-one,0.15619178464977646,133.77410101890564
Item_based,mean_squared_difference,50,70,30,RMSE,1.3494509644893609,253.67706990242004
Item_based,mean_squared_difference,50,70,30,MAE,0.5366850891330566,253.67706990242004
Item_based,mean_squared_difference,50,70,30,Zero-one,0.08601900149031297,253.67706990242004
Item_based,mean_squared_difference,100,70,30,RMSE,0.414180939024639,496.5490400791168
Item_based,mean_squared_difference,100,70,30,MAE,0.20230278141544328,496.5490400791168
Item_based,mean_squared_difference,100,70,30,Zero-one,0.045279899403874814,496.5490400791168
Item_based,mean_absolute_difference,10,70,30,RMSE,3.2099552848901416,61.17343711853027
Item_based,mean_absolute_difference,10,70,30,MAE,2.6296135294804874,61.17343711853027
Item_based,mean_absolute_difference,10,70,30,Zero-one,0.15769374068554395,61.17343711853027
Item_based,mean_absolute_difference,25,70,30,RMSE,2.4776380697314213,133.8815369606018
Item_based,mean_absolute_difference,25,70,30,MAE,1.5999612520367652,133.8815369606018
Item_based,mean_absolute_difference,25,70,30,Zero-one,0.1666356184798808,133.8815369606018
Item_based,mean_absolute_difference,50,70,30,RMSE,1.2549159359877409,257.7706813812256
Item_based,mean_absolute_difference,50,70,30,MAE,0.4858641406026108,257.7706813812256
Item_based,mean_absolute_difference,50,70,30,Zero-one,0.0792543777943368,257.7706813812256
Item_based,mean_absolute_difference,100,70,30,RMSE,0.4412552449403092,496.5112683773041
Item_based,mean_absolute_difference,100,70,30,MAE,0.22744999744814814,496.5112683773041
Item_based,mean_absolute_difference,100,70,30,Zero-one,0.0522075260804769,496.5112683773041
Item_based,pearson_correlation,10,70,50,RMSE,2.9619829952293015,63.119295835494995
Item_based,pearson_correlation,10,70,50,MAE,2.3132519261172377,63.119295835494995
Item_based,pearson_correlation,10,70,50,Zero-one,0.19042142720234673,63.119295835494995
Item_based,pearson_correlation,25,70,50,RMSE,2.122766260861908,135.79050421714783
Item_based,pearson_correlation,25,70,50,MAE,1.2573683568940603,135.79050421714783
Item_based,pearson_correlation,25,70,50,Zero-one,0.18801720043001074,135.79050421714783
Item_based,pearson_correlation,50,70,50,RMSE,0.7140242259297064,256.713294506073
Item_based,pearson_correlation,50,70,50,MAE,0.2909526503756907,256.713294506073
Item_based,pearson_correlation,50,70,50,Zero-one,0.11262364892455645,256.713294506073
Item_based,pearson_correlation,100,70,50,RMSE,0.6035287388632041,497.0615904331207
Item_based,pearson_correlation,100,70,50,MAE,0.35087019527377383,497.0615904331207
Item_based,pearson_correlation,100,70,50,Zero-one,0.13662008216872087,497.0615904331207
Item_based,cosine_similarity,10,70,50,RMSE,3.5306446439791306,62.08985114097595
Item_based,cosine_similarity,10,70,50,MAE,3.2025126054412043,62.08985114097595
Item_based,cosine_similarity,10,70,50,Zero-one,0.1456369742576898,62.08985114097595
Item_based,cosine_similarity,25,70,50,RMSE,3.256917776507929,134.38070464134216
Item_based,cosine_similarity,25,70,50,MAE,2.766698294973241,134.38070464134216
Item_based,cosine_similarity,25,70,50,Zero-one,0.19394234855871398,134.38070464134216
Item_based,cosine_similarity,50,70,50,RMSE,2.87808351847011,255.23704743385315
Item_based,cosine_similarity,50,70,50,MAE,2.218167415295679,255.23704743385315
Item_based,cosine_similarity,50,70,50,Zero-one,0.22259306482662067,255.23704743385315
Item_based,cosine_similarity,100,70,50,RMSE,2.293978025839122,489.83587622642517
Item_based,cosine_similarity,100,70,50,MAE,1.477589171919099,489.83587622642517
Item_based,cosine_similarity,100,70,50,Zero-one,0.22693484003766762,489.83587622642517
Item_based,mean_squared_difference,10,70,50,RMSE,3.303261204167083,61.0755877494812
Item_based,mean_squared_difference,10,70,50,MAE,2.803768004419724,61.0755877494812
Item_based,mean_squared_difference,10,70,50,Zero-one,0.1310199421652208,61.0755877494812
Item_based,mean_squared_difference,25,70,50,RMSE,2.8326407212545655,134.39773607254028
Item_based,mean_squared_difference,25,70,50,MAE,2.089674369984021,134.39773607254028
Item_based,mean_squared_difference,25,70,50,Zero-one,0.16369992583147913,134.39773607254028
Item_based,mean_squared_difference,50,70,50,RMSE,1.5319820675306415,253.02998042106628
Item_based,mean_squared_difference,50,70,50,MAE,0.678886313544724,253.02998042106628
Item_based,mean_squared_difference,50,70,50,Zero-one,0.09594823203913432,253.02998042106628
Item_based,mean_squared_difference,100,70,50,RMSE,0.4200311274381417,494.2021975517273
Item_based,mean_squared_difference,100,70,50,MAE,0.20258537523608397,494.2021975517273
Item_based,mean_squared_difference,100,70,50,Zero-one,0.04740118502962574,494.2021975517273
Item_based,mean_absolute_difference,10,70,50,RMSE,3.2769104478353763,61.674050092697144
Item_based,mean_absolute_difference,10,70,50,MAE,2.741683371297438,61.674050092697144
Item_based,mean_absolute_difference,10,70,50,Zero-one,0.14782036217572106,61.674050092697144
Item_based,mean_absolute_difference,25,70,50,RMSE,2.7918634108999756,133.3672330379486
Item_based,mean_absolute_difference,25,70,50,MAE,2.0159969482754034,133.3672330379486
Item_based,mean_absolute_difference,25,70,50,Zero-one,0.16990424760619016,133.3672330379486
Item_based,mean_absolute_difference,50,70,50,RMSE,1.4952745657658022,253.88307976722717
Item_based,mean_absolute_difference,50,70,50,MAE,0.6483084863793752,253.88307976722717
Item_based,mean_absolute_difference,50,70,50,Zero-one,0.09356483912097803,253.88307976722717
Item_based,mean_absolute_difference,100,70,50,RMSE,0.4469052874974566,494.6220498085022
Item_based,mean_absolute_difference,100,70,50,MAE,0.2230482618217461,494.6220498085022
Item_based,mean_absolute_difference,100,70,50,Zero-one,0.05273881847046176,494.6220498085022
Item_based,pearson_correlation,10,90,10,RMSE,3.226091024186916,64.93486428260803
Item_based,pearson_correlation,10,90,10,MAE,2.68549804480999,64.93486428260803
Item_based,pearson_correlation,10,90,10,Zero-one,0.1847556856563837,64.93486428260803
Item_based,pearson_correlation,25,90,10,RMSE,2.596018378639552,137.4798891544342
Item_based,pearson_correlation,25,90,10,MAE,1.79770426012302,137.4798891544342
Item_based,pearson_correlation,25,90,10,Zero-one,0.2117766268858365,137.4798891544342
Item_based,pearson_correlation,50,90,10,RMSE,1.12403299628255,256.50556230545044
Item_based,pearson_correlation,50,90,10,MAE,0.45189639747149174,256.50556230545044
Item_based,pearson_correlation,50,90,10,Zero-one,0.1097725737446521,256.50556230545044
Item_based,pearson_correlation,100,90,10,RMSE,0.5220008585217323,496.61381578445435
Item_based,pearson_correlation,100,90,10,MAE,0.2710964845639673,496.61381578445435
Item_based,pearson_correlation,100,90,10,Zero-one,0.10166629137581626,496.61381578445435
Item_based,cosine_similarity,10,90,10,RMSE,3.5995383435435966,62.952144384384155
Item_based,cosine_similarity,10,90,10,MAE,3.3116649557857465,62.952144384384155
Item_based,cosine_similarity,10,90,10,Zero-one,0.10729565413195226,62.952144384384155
Item_based,cosine_similarity,25,90,10,RMSE,3.416993513483503,135.69513273239136
Item_based,cosine_similarity,25,90,10,MAE,3.0106865799764835,135.69513273239136
Item_based,cosine_similarity,25,90,10,Zero-one,0.15266831794640848,135.69513273239136
Item_based,cosine_similarity,50,90,10,RMSE,2.9769724914987,254.9751853942871
Item_based,cosine_similarity,50,90,10,MAE,2.3322322973483858,254.9751853942871
Item_based,cosine_similarity,50,90,10,Zero-one,0.19511371312767395,254.9751853942871
Item_based,cosine_similarity,100,90,10,RMSE,2.411871295980291,498.0423426628113
Item_based,cosine_similarity,100,90,10,MAE,1.5991771232736014,498.0423426628113
Item_based,cosine_similarity,100,90,10,Zero-one,0.20468362981310514,498.0423426628113
Item_based,mean_squared_difference,10,90,10,RMSE,3.3905471413622172,62.40947866439819
Item_based,mean_squared_difference,10,90,10,MAE,2.926868359525337,62.40947866439819
Item_based,mean_squared_difference,10,90,10,Zero-one,0.11607746003152443,62.40947866439819
Item_based,mean_squared_difference,25,90,10,RMSE,2.7741774854374577,135.10162949562073
Item_based,mean_squared_difference,25,90,10,MAE,1.9825645837811632,135.10162949562073
Item_based,mean_squared_difference,25,90,10,Zero-one,0.14872776401711327,135.10162949562073
Item_based,mean_squared_difference,50,90,10,RMSE,1.5085655033564036,253.43028616905212
Item_based,mean_squared_difference,50,90,10,MAE,0.621434902013249,253.43028616905212
Item_based,mean_squared_difference,50,90,10,Zero-one,0.07070479621706822,253.43028616905212
Item_based,mean_squared_difference,100,90,10,RMSE,0.2995231235597218,492.16150736808777
Item_based,mean_squared_difference,100,90,10,MAE,0.10609312081602562,492.16150736808777
Item_based,mean_squared_difference,100,90,10,Zero-one,0.015199279441567215,492.16150736808777
Item_based,mean_absolute_difference,10,90,10,RMSE,3.3669760206856116,62.55262231826782
Item_based,mean_absolute_difference,10,90,10,MAE,2.877224283570551,62.55262231826782
Item_based,mean_absolute_difference,10,90,10,Zero-one,0.12733618554379644,62.55262231826782
Item_based,mean_absolute_difference,25,90,10,RMSE,2.6936732457789114,134.47738122940063
Item_based,mean_absolute_difference,25,90,10,MAE,1.8654407246299545,134.47738122940063
Item_based,mean_absolute_difference,25,90,10,Zero-one,0.15424453951812656,134.47738122940063
Item_based,mean_absolute_difference,50,90,10,RMSE,1.3331993562760225,254.66882157325745
Item_based,mean_absolute_difference,50,90,10,MAE,0.4899000553472006,254.66882157325745
Item_based,mean_absolute_difference,50,90,10,Zero-one,0.06304886286872326,254.66882157325745
Item_based,mean_absolute_difference,100,90,10,RMSE,0.3505655278154249,497.63711285591125
Item_based,mean_absolute_difference,100,90,10,MAE,0.13152797610695272,497.63711285591125
Item_based,mean_absolute_difference,100,90,10,Zero-one,0.0184643098401261,497.63711285591125
Item_based,pearson_correlation,10,90,20,RMSE,3.2965817505283668,64.81609463691711
Item_based,pearson_correlation,10,90,20,MAE,2.7999063298811566,64.81609463691711
Item_based,pearson_correlation,10,90,20,Zero-one,0.1746744381432472,64.81609463691711
Item_based,pearson_correlation,25,90,20,RMSE,2.7125106924464193,136.94865489006042
Item_based,pearson_correlation,25,90,20,MAE,1.9365434429772428,136.94865489006042
Item_based,pearson_correlation,25,90,20,Zero-one,0.21240285654274313,136.94865489006042
Item_based,pearson_correlation,50,90,20,RMSE,1.219367166176424,257.6243245601654
Item_based,pearson_correlation,50,90,20,MAE,0.5052435455589249,257.6243245601654
Item_based,pearson_correlation,50,90,20,Zero-one,0.12232199117832389,257.6243245601654
Item_based,pearson_correlation,100,90,20,RMSE,0.5186142435049658,496.3911736011505
Item_based,pearson_correlation,100,90,20,MAE,0.2664508938040245,496.3911736011505
Item_based,pearson_correlation,100,90,20,Zero-one,0.10058286074354127,496.3911736011505
Item_based,cosine_similarity,10,90,20,RMSE,3.6029388841624463,63.468388080596924
Item_based,cosine_similarity,10,90,20,MAE,3.3000852890070846,63.468388080596924
Item_based,cosine_similarity,10,90,20,Zero-one,0.11410417979416089,63.468388080596924
Item_based,cosine_similarity,25,90,20,RMSE,3.4412765607893996,135.76767349243164
Item_based,cosine_similarity,25,90,20,MAE,3.03352615753355,135.76767349243164
Item_based,cosine_similarity,25,90,20,Zero-one,0.1560333963453056,135.76767349243164
Item_based,cosine_similarity,50,90,20,RMSE,3.1444728416203263,257.3400843143463
Item_based,cosine_similarity,50,90,20,MAE,2.5630804674561447,257.3400843143463
Item_based,cosine_similarity,50,90,20,Zero-one,0.2003780718336484,257.3400843143463
Item_based,cosine_similarity,100,90,20,RMSE,2.5952192480557983,494.90112376213074
Item_based,cosine_similarity,100,90,20,MAE,1.8010969996801072,494.90112376213074
Item_based,cosine_similarity,100,90,20,Zero-one,0.21095883217811384,494.90112376213074
Item_based,mean_squared_difference,10,90,20,RMSE,3.3026630996968254,62.00450778007507
Item_based,mean_squared_difference,10,90,20,MAE,2.7723664474422542,62.00450778007507
Item_based,mean_squared_difference,10,90,20,Zero-one,0.12478996009241757,62.00450778007507
Item_based,mean_squared_difference,25,90,20,RMSE,2.7294668743868393,135.50080227851868
Item_based,mean_squared_difference,25,90,20,MAE,1.9193429160497772,135.50080227851868
Item_based,mean_squared_difference,25,90,20,Zero-one,0.1431159420289855,135.50080227851868
Item_based,mean_squared_difference,50,90,20,RMSE,1.492469974557409,256.69946336746216
Item_based,mean_squared_difference,50,90,20,MAE,0.6058162848609454,256.69946336746216
Item_based,mean_squared_difference,50,90,20,Zero-one,0.07319890779248057,256.69946336746216
Item_based,mean_squared_difference,100,90,20,RMSE,0.27826984770774815,495.54679822921753
Item_based,mean_squared_difference,100,90,20,MAE,0.1065454067134016,495.54679822921753
Item_based,mean_squared_difference,100,90,20,Zero-one,0.014413988657844991,495.54679822921753
Item_based,mean_absolute_difference,10,90,20,RMSE,3.4031203655443845,61.74628949165344
Item_based,mean_absolute_difference,10,90,20,MAE,2.9347235531485403,61.74628949165344
Item_based,mean_absolute_difference,10,90,20,Zero-one,0.1172547784078975,61.74628949165344
Item_based,mean_absolute_difference,25,90,20,RMSE,2.7653102149684843,135.33594584465027
Item_based,mean_absolute_difference,25,90,20,MAE,1.9492009848435252,135.33594584465027
Item_based,mean_absolute_difference,25,90,20,Zero-one,0.15251522789329972,135.33594584465027
Item_based,mean_absolute_difference,50,90,20,RMSE,1.2799559336491466,258.1017758846283
Item_based,mean_absolute_difference,50,90,20,MAE,0.4451233632741473,258.1017758846283
Item_based,mean_absolute_difference,50,90,20,Zero-one,0.0573146397815585,258.1017758846283
Item_based,mean_absolute_difference,100,90,20,RMSE,0.3338645097511009,496.92126297950745
Item_based,mean_absolute_difference,100,90,20,MAE,0.1290592325963285,496.92126297950745
Item_based,mean_absolute_difference,100,90,20,Zero-one,0.018509766855702582,496.92126297950745
Item_based,pearson_correlation,10,90,30,RMSE,3.1644603570880565,64.52019715309143
Item_based,pearson_correlation,10,90,30,MAE,2.586764242494574,64.52019715309143
Item_based,pearson_correlation,10,90,30,Zero-one,0.19251180964600223,64.52019715309143
Item_based,pearson_correlation,25,90,30,RMSE,2.3613492037575563,136.64003992080688
Item_based,pearson_correlation,25,90,30,MAE,1.4983993448898725,136.64003992080688
Item_based,pearson_correlation,25,90,30,Zero-one,0.20734822417915671,136.64003992080688
Item_based,pearson_correlation,50,90,30,RMSE,0.9475338944888657,256.3542523384094
Item_based,pearson_correlation,50,90,30,MAE,0.35885178216913693,256.3542523384094
Item_based,pearson_correlation,50,90,30,Zero-one,0.10551116813436753,256.3542523384094
Item_based,pearson_correlation,100,90,30,RMSE,0.5314797090065508,500.3836920261383
Item_based,pearson_correlation,100,90,30,MAE,0.27526213119708764,500.3836920261383
Item_based,pearson_correlation,100,90,30,Zero-one,0.10785560156295562,500.3836920261383
Item_based,cosine_similarity,10,90,30,RMSE,3.601529081298273,63.58819007873535
Item_based,cosine_similarity,10,90,30,MAE,3.3117980856237996,63.58819007873535
Item_based,cosine_similarity,10,90,30,Zero-one,0.11693007523181898,63.58819007873535
Item_based,cosine_similarity,25,90,30,RMSE,3.4286503670123056,135.4310097694397
Item_based,cosine_similarity,25,90,30,MAE,3.0255628914934216,135.4310097694397
Item_based,cosine_similarity,25,90,30,Zero-one,0.16505511168134368,135.4310097694397
Item_based,cosine_similarity,50,90,30,RMSE,3.0853329736300563,253.83638739585876
Item_based,cosine_similarity,50,90,30,MAE,2.4814821477697566,253.83638739585876
Item_based,cosine_similarity,50,90,30,Zero-one,0.20921443984370444,253.83638739585876
Item_based,cosine_similarity,100,90,30,RMSE,2.3311365469028154,512.7313487529755
Item_based,cosine_similarity,100,90,30,MAE,1.4760734397586333,512.7313487529755
Item_based,cosine_similarity,100,90,30,Zero-one,0.21560622849478042,512.7313487529755
Item_based,mean_squared_difference,10,90,30,RMSE,3.4892489569620917,62.34857177734375
Item_based,mean_squared_difference,10,90,30,MAE,3.0949081079420537,62.34857177734375
Item_based,mean_squared_difference,10,90,30,Zero-one,0.10461305184580393,62.34857177734375
Item_based,mean_squared_difference,25,90,30,RMSE,2.6807788452005408,134.4277970790863
Item_based,mean_squared_difference,25,90,30,MAE,1.8533565455841707,134.4277970790863
Item_based,mean_squared_difference,25,90,30,Zero-one,0.1439785385198577,134.4277970790863
Item_based,mean_squared_difference,50,90,30,RMSE,1.308277464677988,255.85431742668152
Item_based,mean_squared_difference,50,90,30,MAE,0.47897537030127874,255.85431742668152
Item_based,mean_squared_difference,50,90,30,Zero-one,0.06086195836006299,255.85431742668152
Item_based,mean_squared_difference,100,90,30,RMSE,0.28563378247144416,502.2749562263489
Item_based,mean_squared_difference,100,90,30,MAE,0.10821836115182436,502.2749562263489
Item_based,mean_squared_difference,100,90,30,Zero-one,0.015606228494780428,502.2749562263489
Item_based,mean_absolute_difference,10,90,30,RMSE,3.408165300363397,62.57322335243225
Item_based,mean_absolute_difference,10,90,30,MAE,2.9478401929681937,62.57322335243225
Item_based,mean_absolute_difference,10,90,30,Zero-one,0.1241849886277483,62.57322335243225
Item_based,mean_absolute_difference,25,90,30,RMSE,2.7681285303672545,134.60136342048645
Item_based,mean_absolute_difference,25,90,30,MAE,1.96318489440337,134.60136342048645
Item_based,mean_absolute_difference,25,90,30,Zero-one,0.15813844987461365,134.60136342048645
Item_based,mean_absolute_difference,50,90,30,RMSE,1.2183640684764427,254.30265474319458
Item_based,mean_absolute_difference,50,90,30,MAE,0.4213563019333698,254.30265474319458
Item_based,mean_absolute_difference,50,90,30,Zero-one,0.05620808304659707,254.30265474319458
Item_based,mean_absolute_difference,100,90,30,RMSE,0.3253111299372128,498.702965259552
Item_based,mean_absolute_difference,100,90,30,MAE,0.13178703837716216,498.702965259552
Item_based,mean_absolute_difference,100,90,30,Zero-one,0.020120137633405262,498.702965259552
Item_based,pearson_correlation,10,90,50,RMSE,3.1528448612777233,64.52930927276611
Item_based,pearson_correlation,10,90,50,MAE,2.5747933103247496,64.52930927276611
Item_based,pearson_correlation,10,90,50,Zero-one,0.18538714585653204,64.52930927276611
Item_based,pearson_correlation,25,90,50,RMSE,2.3876497051123327,136.61687445640564
Item_based,pearson_correlation,25,90,50,MAE,1.5466209670811661,136.61687445640564
Item_based,pearson_correlation,25,90,50,Zero-one,0.19619526873677143,136.61687445640564
Item_based,pearson_correlation,50,90,50,RMSE,1.2432323949796367,257.7783806324005
Item_based,pearson_correlation,50,90,50,MAE,0.5244658597721739,257.7783806324005
Item_based,pearson_correlation,50,90,50,Zero-one,0.12535807485358244,257.7783806324005
Item_based,pearson_correlation,100,90,50,RMSE,0.5266516332447571,502.19993019104004
Item_based,pearson_correlation,100,90,50,MAE,0.2749492043171379,502.19993019104004
Item_based,pearson_correlation,100,90,50,Zero-one,0.10517837865406357,502.19993019104004
Item_based,cosine_similarity,10,90,50,RMSE,3.578037747663843,62.882527112960815
Item_based,cosine_similarity,10,90,50,MAE,3.258141876531144,62.882527112960815
Item_based,cosine_similarity,10,90,50,Zero-one,0.12945521620495906,62.882527112960815
Item_based,cosine_similarity,25,90,50,RMSE,3.4256529935659605,134.36725068092346
Item_based,cosine_similarity,25,90,50,MAE,3.0104116748938394,134.36725068092346
Item_based,cosine_similarity,25,90,50,Zero-one,0.1718376783999048,134.36725068092346
Item_based,cosine_similarity,50,90,50,RMSE,3.099603571841742,254.1635251045227
Item_based,cosine_similarity,50,90,50,MAE,2.4989318249769314,254.1635251045227
Item_based,cosine_similarity,50,90,50,Zero-one,0.21052251302669941,254.1635251045227
Item_based,cosine_similarity,100,90,50,RMSE,2.3540460681601942,496.2815353870392
Item_based,cosine_similarity,100,90,50,MAE,1.4999697550059883,496.2815353870392
Item_based,cosine_similarity,100,90,50,Zero-one,0.21512117168042297,496.2815353870392
Item_based,mean_squared_difference,10,90,50,RMSE,3.3440045039427373,62.15422034263611
Item_based,mean_squared_difference,10,90,50,MAE,2.842009890772121,62.15422034263611
Item_based,mean_squared_difference,10,90,50,Zero-one,0.1265268651768486,62.15422034263611
Item_based,mean_squared_difference,25,90,50,RMSE,2.882694070296787,134.81152772903442
Item_based,mean_squared_difference,25,90,50,MAE,2.107529550876311,134.81152772903442
Item_based,mean_squared_difference,25,90,50,Zero-one,0.16414916314612854,134.81152772903442
Item_based,mean_squared_difference,50,90,50,RMSE,1.3136099429698032,254.2888903617859
Item_based,mean_squared_difference,50,90,50,MAE,0.4574256715948142,254.2888903617859
Item_based,mean_squared_difference,50,90,50,Zero-one,0.06583902144623989,254.2888903617859
Item_based,mean_squared_difference,100,90,50,RMSE,0.2966558587590155,497.3776638507843
Item_based,mean_squared_difference,100,90,50,MAE,0.10859339092329827,497.3776638507843
Item_based,mean_squared_difference,100,90,50,Zero-one,0.013944731093222716,497.3776638507843
Item_based,mean_absolute_difference,10,90,50,RMSE,3.2843558690391834,62.20146083831787
Item_based,mean_absolute_difference,10,90,50,MAE,2.736431785952426,62.20146083831787
Item_based,mean_absolute_difference,10,90,50,Zero-one,0.12838842940081432,62.20146083831787
Item_based,mean_absolute_difference,25,90,50,RMSE,2.638526881370765,135.43915820121765
Item_based,mean_absolute_difference,25,90,50,MAE,1.7689277876745257,135.43915820121765
Item_based,mean_absolute_difference,25,90,50,Zero-one,0.15219775082240336,135.43915820121765
Item_based,mean_absolute_difference,50,90,50,RMSE,1.4870653843524284,255.92137956619263
Item_based,mean_absolute_difference,50,90,50,MAE,0.5810338694364514,255.92137956619263
Item_based,mean_absolute_difference,50,90,50,Zero-one,0.07942674022253768,255.92137956619263
Item_based,mean_absolute_difference,100,90,50,RMSE,0.30920632889403743,496.93214106559753
Item_based,mean_absolute_difference,100,90,50,MAE,0.12688819316467748,496.93214106559753
Item_based,mean_absolute_difference,100,90,50,Zero-one,0.018054622884489516,496.93214106559753
